s_m,x_m,y_m,vx_mps,width_left_m,width_right_m
12.6453957,10.0436262,0.7763289,1.5470642,0.5133828,1.0500756
12.6953775,10.0533528,0.8255440,1.5678766,0.5178437,1.0317370
12.7453593,10.0611935,0.8751264,1.5887607,0.5223047,1.0133984
12.7953411,10.0671838,0.9249412,1.6089802,0.5267656,0.9950597
12.8453229,10.0713476,0.9747165,1.6279777,0.5312265,0.9767211
12.8953047,10.0737288,1.0245910,1.6453462,0.5356875,0.9583825
12.9452865,10.0743408,1.0745127,1.6608080,0.5401484,0.9400438
12.9952683,10.0731972,1.1244298,1.6742442,0.5446093,0.9217052
13.0452501,10.0703117,1.1742907,1.6859630,0.5401484,0.8968723
13.0952319,10.0656977,1.2240433,1.6962132,0.5356875,0.8720394
13.1452137,10.0593689,1.2736361,1.7051905,0.5312265,0.8472066
13.1951956,10.0513388,1.3230171,1.7130435,0.5267656,0.8223737
13.2451774,10.0416210,1.3721345,1.7202755,0.5223047,0.7975408
13.2951592,10.0302555,1.4208327,1.7279493,0.5178437,0.7727079
13.3451410,10.0173164,1.4689523,1.7368009,0.5133828,0.7478750
13.3951228,10.0028121,1.5166799,1.7473873,0.5089219,0.7230421
13.4451046,9.9868014,1.5639802,1.7601476,0.5044609,0.6982093
13.4950864,9.9693430,1.6108183,1.7750412,0.5000000,0.6733764
13.5450682,9.9504957,1.6571592,1.7913705,0.5033212,0.6608539
13.5950500,9.9303183,1.7029678,1.8086865,0.5066423,0.6483313
13.6450318,9.9088696,1.7482092,1.8266567,0.5099635,0.6358088
13.6950136,9.8862081,1.7928481,1.8450148,0.5132846,0.6232863
13.7449954,9.8623929,1.8368498,1.8637326,0.5166058,0.6107638
13.7949772,9.8374550,1.8802265,1.8830514,0.5199269,0.5982413
13.8449590,9.8114447,1.9229751,1.9032363,0.5232481,0.5857188
13.8949408,9.7844491,1.9650632,1.9245715,0.5265693,0.5731963
13.9449226,9.7565251,2.0065138,1.9473580,0.5298904,0.5606737
13.9949044,9.7277295,2.0473499,1.9717162,0.5332116,0.5481512
14.0448862,9.6981194,2.0875945,1.9975388,0.5439516,0.5445696
14.0948680,9.6677514,2.1272706,2.0247289,0.5546916,0.5409879
14.1448498,9.6366826,2.1664012,2.0531978,0.5654315,0.5374062
14.1948316,9.6049697,2.2050094,2.0828650,0.5761715,0.5338245
14.2448134,9.5726698,2.2431182,2.1133696,0.5869115,0.5302429
14.2947952,9.5398197,2.2807700,2.1442186,0.5976515,0.5266612
14.3447770,9.5064561,2.3179685,2.1749606,0.6083915,0.5230795
14.3947588,9.4726007,2.3547082,2.2051814,0.6191315,0.5194979
14.4447406,9.4382648,2.3909952,2.2345012,0.6298715,0.5159162
14.4947224,9.4034598,2.4268356,2.2628585,0.6406115,0.5123345
14.5447042,9.3681970,2.4622356,2.2903581,0.6512684,0.5111011
14.5946860,9.3324878,2.4972014,2.3170952,0.6619253,0.5098676
14.6446678,9.2963436,2.5317389,2.3431553,0.6725822,0.5086342
14.6946496,9.2597757,2.5658544,2.3686159,0.6832391,0.5074007
14.7446314,9.2227955,2.5995540,2.3935525,0.6938960,0.5061673
14.7946132,9.1855044,2.6327645,2.4180329,0.7045529,0.5049338
14.8445950,9.1478489,2.6655538,2.4421168,0.7152098,0.5037004
14.8945768,9.1098227,2.6979446,2.4658561,0.7258668,0.5024669
14.9445586,9.0714400,2.7299415,2.4892960,0.7365237,0.5012335
14.9945404,9.0327150,2.7615486,2.5124691,0.7471806,0.5000000
15.0445222,8.9936620,2.7927703,2.5354032,0.7521446,0.5000000
15.0945040,8.9542951,2.8236110,2.5581227,0.7571087,0.5000000
15.1444858,8.9146287,2.8540749,2.5806492,0.7620727,0.5000000
15.1944676,8.8746769,2.8841665,2.6030019,0.7670368,0.5000000
15.2444494,8.8344539,2.9138901,2.6252612,0.7720008,0.5000000
15.2944312,8.7939755,2.9432499,2.6475075,0.7769649,0.5000000
15.3444130,8.7532521,2.9722583,2.6698188,0.7819290,0.5000000
15.3943948,8.7122959,3.0009277,2.6922703,0.7868930,0.5000000
15.4443766,8.6711185,3.0292708,2.7149348,0.7918571,0.5000000
15.4943584,8.6297320,3.0573000,2.7378188,0.7968211,0.5000000
15.5443402,8.5881483,3.0850279,2.7609248,0.7969334,0.5000000
