s_m,x_m,y_m,vx_mps,width_left_m,width_right_m
12.3391295,3.1840698,2.7020209,1.9675779,1.2917141,0.3000000
12.3890855,3.1418363,2.6756280,1.9722809,1.2769160,0.3000000
12.4390415,3.0988917,2.6502520,1.9783951,1.2621180,0.3000000
12.4889975,3.0552643,2.6258981,1.9854294,1.2473199,0.3000000
12.5389535,3.0109823,2.6025716,1.9931128,1.2325219,0.3000000
12.5889094,2.9660738,2.5802778,2.0012560,1.2177238,0.3000000
12.6388654,2.9205671,2.5590219,2.0097144,1.2020110,0.3022735
12.6888214,2.8744903,2.5388091,2.0189213,1.1830968,0.3125043
12.7387774,2.8285049,2.5198933,2.0292978,1.1641826,0.3227352
12.7887334,2.7821439,2.5020207,2.0411849,1.1452684,0.3329660
12.8386894,2.7353274,2.4851169,2.0548708,1.1263542,0.3431968
12.8886454,2.6880908,2.4691564,2.0706069,1.1074400,0.3534277
12.9386014,2.6404693,2.4541136,2.0880673,1.0885258,0.3636585
12.9885574,2.5924982,2.4399630,2.1069365,1.0696115,0.3738893
13.0385134,2.5442126,2.4266790,2.1269771,1.0506973,0.3841201
13.0884693,2.4956479,2.4142360,2.1480025,1.0317831,0.3943510
13.1384253,2.4468393,2.4026085,2.1698612,1.0139952,0.4047246
13.1883813,2.3978220,2.3917709,2.1924138,1.0052178,0.4162405
13.2383373,2.3488330,2.3817375,2.2155512,0.9964405,0.4277564
13.2882933,2.2997201,2.3724404,2.2391919,0.9876631,0.4392723
13.3382493,2.2504742,2.3638466,2.2632760,0.9788857,0.4507882
13.3882053,2.2011135,2.3559293,2.2877619,0.9701084,0.4623041
13.4381613,2.1516564,2.3486612,2.3126377,0.9613310,0.4738200
13.4881173,2.1021213,2.3420156,2.3378934,0.9525536,0.4853359
13.5380733,2.0525266,2.3359653,2.3635183,0.9437763,0.4968519
13.5880292,2.0028905,2.3304833,2.3895018,0.9349989,0.5083678
13.6379852,1.9532315,2.3255427,2.4158333,0.9262215,0.5198837
13.6879412,1.9035680,2.3211164,2.4426304,0.9262087,0.5265590
13.7378972,1.8535603,2.3171491,2.4700211,0.9261959,0.5332343
13.7878532,1.8035205,2.3136323,2.4981227,0.9261831,0.5399097
13.8378092,1.7535080,2.3105280,2.5270418,0.9261703,0.5465850
13.8877652,1.7035285,2.3077937,2.5567556,0.9261576,0.5532603
13.9377212,1.6535877,2.3053870,2.5869176,0.9261448,0.5599357
13.9876772,1.6036915,2.3032654,2.6171807,0.9261320,0.5666110
14.0376331,1.5538456,2.3013865,2.6472169,0.9261192,0.5732863
14.0875891,1.5040557,2.2997079,2.6767171,0.9261064,0.5799617
14.1375451,1.4543277,2.2981871,2.7055098,0.9260936,0.5866370
14.1875011,1.4046673,2.2967817,2.7324331,0.9304752,0.5889770
14.2374571,1.3544225,2.2954340,2.7453717,0.9354062,0.5907750
14.2874131,1.3042127,2.2941304,2.7443325,0.9403371,0.5925731
14.3373691,1.2540805,2.2928430,2.7293791,0.9452681,0.5943711
14.3873251,1.2040271,2.2915431,2.7005816,0.9501990,0.5961692
14.4372811,1.1540533,2.2902017,2.6592035,0.9551299,0.5979672
14.4872371,1.1041601,2.2887898,2.6174570,0.9600609,0.5997653
14.5371930,1.0543484,2.2872786,2.5754251,0.9649918,0.6015633
14.5871490,1.0046194,2.2856392,2.5331423,0.9699228,0.6033614
14.6371050,0.9549738,2.2838426,2.4907402,0.9748537,0.6051594
14.6870610,0.9053794,2.2818586,2.4483474,0.9772397,0.6067204
14.7370170,0.8556741,2.2796453,2.4060857,0.9788987,0.6082137
14.7869730,0.8060220,2.2771620,2.3640657,0.9805576,0.6097069
14.8369290,0.7563944,2.2743591,2.3223632,0.9822165,0.6112002
14.8868850,0.7067626,2.2711865,2.2809173,0.9838754,0.6126935
14.9368410,0.6570979,2.2675945,2.2396279,0.9855344,0.6141868
14.9867970,0.6073718,2.2635330,2.1983548,0.9871933,0.6156800
15.0367529,0.5575555,2.2589524,2.1569174,0.9888522,0.6171733
15.0867089,0.5076203,2.2538026,2.1153055,0.9905112,0.6186666
15.1366649,0.4575377,2.2480339,2.0738351,0.9921701,0.6201598
15.1866209,0.4078980,2.2416791,2.0328783,0.9881906,0.6277684
15.2365769,0.3590199,2.2347406,1.9928774,0.9813919,0.6384346
15.2865329,0.3100489,2.2270179,1.9543606,0.9745932,0.6491008
15.3364889,0.2610483,2.2184201,1.9177488,0.9677945,0.6597670
15.3864449,0.2120814,2.2088560,1.8832225,0.9609958,0.6704332
15.4364009,0.1632115,2.1982349,1.8510205,0.9541971,0.6810994
15.4863569,0.1145018,2.1864657,1.8214676,0.9473984,0.6917656
15.5363128,0.0660157,2.1734575,1.7950323,0.9405997,0.7024318
15.5862688,0.0178163,2.1591193,1.7718945,0.9338010,0.7130980
15.6362248,-0.0300328,2.1433602,1.7515397,0.9270023,0.7237641
15.6861808,-0.0772177,2.1261857,1.7332383,0.9160226,0.7394333
15.7361368,-0.1234567,2.1076542,1.7161926,0.9016982,0.7591049
15.7860928,-0.1691376,2.0875941,1.6995210,0.8873737,0.7787765
15.8360488,-0.2141734,2.0660019,1.6826593,0.8730492,0.7984481
15.8860048,-0.2584770,2.0428739,1.6657504,0.8587247,0.8181197
15.9359608,-0.3019616,2.0182064,1.6491626,0.8444002,0.8377912
15.9859168,-0.3445402,1.9919959,1.6333472,0.8300757,0.8574628
16.0358727,-0.3861257,1.9642386,1.6188844,0.8157512,0.8771344
16.0858287,-0.4266312,1.9349310,1.6064642,0.8014267,0.8968060
16.1357847,-0.4659697,1.9040694,1.5963117,0.7871022,0.9164776
16.1857407,-0.5040786,1.8716287,1.5876265,0.7699056,0.9390995
16.2356967,-0.5409905,1.8375050,1.5796166,0.7491187,0.9654093
16.2856527,-0.5764653,1.8018939,1.5713605,0.7283319,0.9917191
16.3356087,-0.6104190,1.7648727,1.5618327,0.7075450,1.0180289
16.3855647,-0.6427675,1.7265187,1.5504780,0.6867582,1.0443387
16.4355207,-0.6734267,1.6869091,1.5378158,0.6659713,1.0706485
16.4854767,-0.7023124,1.6461213,1.5244661,0.6451844,1.0969583
16.5354326,-0.7293405,1.6042324,1.5111885,0.6243976,1.1232681
16.5853886,-0.7544271,1.5613198,1.5001838,0.6036107,1.1495779
16.6353446,-0.7774878,1.5174607,1.4917477,0.5828239,1.1758877
16.6853006,-0.7984388,1.4727324,1.4872392,0.5621665,1.1989297
16.7352566,-0.8173903,1.4267493,1.4869634,0.5417682,1.2154360
16.7852126,-0.8341347,1.3800058,1.4908932,0.5213699,1.2319423
16.8351686,-0.8486972,1.3325707,1.4974472,0.5009715,1.2484486
16.8851246,-0.8611077,1.2845022,1.5068457,0.4805732,1.2649549
16.9350806,-0.8713961,1.2358582,1.5180628,0.4601748,1.2814612
16.9850365,-0.8795924,1.1866969,1.5308501,0.4397765,1.2979675
17.0349925,-0.8857267,1.1370765,1.5450242,0.4193782,1.3144739
17.0849485,-0.8898287,1.0870550,1.5565379,0.3989798,1.3309802
17.1349045,-0.8919285,1.0366905,1.5604052,0.3785815,1.3474865
17.1848605,-0.8920559,0.9860411,1.5561005,0.3613377,1.3591568
17.2348165,-0.8902915,0.9363729,1.5434152,0.3551351,1.3539013
17.2847725,-0.8866108,0.8867340,1.5222048,0.3489324,1.3486458
17.3347285,-0.8809294,0.8371628,1.4963114,0.3427297,1.3433902
17.3846845,-0.8731643,0.7878046,1.4706436,0.3365270,1.3381347
17.4346405,-0.8632327,0.7388046,1.4458150,0.3303243,1.3328792
17.4845964,-0.8510518,0.6903081,1.4223237,0.3241216,1.3276236
17.5345524,-0.8365387,0.6424602,1.4009165,0.3179189,1.3223681
17.5845084,-0.8196105,0.5954063,1.3842510,0.3117162,1.3171126
17.6344644,-0.8001845,0.5492915,1.3721882,0.3055135,1.3118570
17.6844204,-0.7781779,0.5042611,1.3663636,0.3023187,1.3050114
17.7343764,-0.7539131,0.4611146,1.3684340,0.3231869,1.2854446
17.7843324,-0.7274365,0.4196645,1.3786218,0.3440551,1.2658779
17.8342884,-0.6986762,0.3794713,1.3947394,0.3649233,1.2463111
17.8842444,-0.6678058,0.3405562,1.4170632,0.3857915,1.2267443
17.9342004,-0.6349989,0.3029404,1.4438172,0.4066597,1.2071776
17.9841563,-0.6004293,0.2666449,1.4729297,0.4275279,1.1876108
18.0341123,-0.5642704,0.2316909,1.5034445,0.4483962,1.1680441
18.0840683,-0.5266959,0.1980995,1.5347208,0.4692644,1.1484773
18.1340243,-0.4878794,0.1658919,1.5662688,0.4901326,1.1289106
18.1839803,-0.4479946,0.1350892,1.5976798,0.5110008,1.1093438
