s_m,x_m,y_m,vx_mps,width_left_m,width_right_m
68.6774892,-9.0582073,14.2320675,2.3217496,0.6000000,1.6000000
68.7774565,-9.0890106,14.3271635,2.3293960,0.6000000,1.6000000
68.8774237,-9.1229051,14.4211847,2.3389238,0.6000000,1.6000000
68.9773909,-9.1597867,14.5140231,2.3498701,0.6000000,1.6000000
69.0773582,-9.1995890,14.6056813,2.3619311,0.6039498,1.5960502
69.1773254,-9.2422250,14.6961035,2.3748991,0.6078996,1.5921004
69.2772926,-9.2876079,14.7852339,2.3886602,0.6118494,1.5881506
69.3772599,-9.3356120,14.8729490,2.4031793,0.6157991,1.5842009
69.4772271,-9.3860978,14.9591333,2.4184285,0.6197489,1.5802511
69.5771943,-9.4390432,15.0438921,2.4343853,0.6300592,1.5699408
69.6771616,-9.4943508,15.1271899,2.4510314,0.6403696,1.5596304
69.7771288,-9.5519232,15.2089912,2.4682994,0.6506799,1.5493201
69.8770960,-9.6116272,15.2892140,2.4860367,0.6609902,1.5390098
69.9770633,-9.6733371,15.3677969,2.5041302,0.6713005,1.5286995
70.0770305,-9.7370342,15.4448152,2.5224983,0.6881045,1.5118955
70.1769977,-9.8026372,15.5202578,2.5410850,0.7049085,1.4950915
70.2769650,-9.8700645,15.5941136,2.5598504,0.7217125,1.4782875
70.3769322,-9.9392015,15.6663375,2.5787562,0.7385165,1.4614835
70.4768994,-10.0099458,15.7369031,2.5977722,0.7553205,1.4446795
70.5768667,-10.0822839,15.8058719,2.6168759,0.7776036,1.4223964
70.6768339,-10.1561475,15.8732468,2.6360518,0.7998866,1.4001134
70.7768011,-10.2314681,15.9390305,2.6552969,0.8221696,1.3778304
70.8767684,-10.3081423,16.0031974,2.6746191,0.8444527,1.3555473
70.9767356,-10.3860812,16.0657389,2.6940252,0.8667357,1.3332643
71.0767028,-10.4652803,16.1267156,2.7135217,0.8934345,1.3065655
71.1766701,-10.5456795,16.1861402,2.7331153,0.9201332,1.2798668
71.2766373,-10.6272189,16.2440256,2.7528074,0.9468320,1.2531680
71.3766045,-10.7098125,16.3003674,2.7725912,0.9735308,1.2264692
71.4765718,-10.7933885,16.3551733,2.7924620,1.0002296,1.1997704
71.5765390,-10.8779380,16.4084923,2.8124180,1.0294078,1.1705922
71.6765062,-10.9634121,16.4603452,2.8324596,1.0585861,1.1414139
71.7764735,-11.0497618,16.5107530,2.8525895,1.0877643,1.1122357
71.8764407,-11.1369207,16.5597271,2.8728099,1.1169426,1.0830574
71.9764079,-11.2248330,16.6072862,2.8931230,1.1461208,1.0538792
72.0763752,-11.3134851,16.6534718,2.9135317,1.1741307,1.0258693
72.1763424,-11.4028368,16.6983102,2.9340393,1.2021406,0.9978594
72.2763096,-11.4928477,16.7418277,2.9546501,1.2301505,0.9698495
72.3762769,-11.5834689,16.7840465,2.9719645,1.2581603,0.9418397
72.4762441,-11.6746580,16.8249927,2.9851775,1.2861702,0.9138298
72.5762113,-11.7663965,16.8647033,2.9942681,1.3092460,0.8907540
72.6761786,-11.8586521,16.9032089,2.9992160,1.3323218,0.8676782
72.7761458,-11.9513928,16.9405400,3.0000000,1.3553977,0.8446023
72.8761130,-12.0445842,16.9767265,3.0000000,1.3784735,0.8215265
72.9760803,-12.1381956,17.0117996,3.0000000,1.4015493,0.7984507
73.0760475,-12.2322048,17.0457942,3.0000000,1.4182341,0.7817659
73.1760147,-12.3265863,17.0787436,3.0000000,1.4349189,0.7650811
73.2759820,-12.4213146,17.1106815,3.0000000,1.4516037,0.7483963
73.3759492,-12.5163679,17.1416424,3.0000000,1.4682885,0.7317115
73.4759164,-12.6117252,17.1716613,3.0000000,1.4849733,0.7150267
73.5758837,-12.7073613,17.2007721,3.0000000,1.4960476,0.7039524
73.6758509,-12.8032565,17.2290104,3.0000000,1.5071220,0.6928780
73.7758181,-12.8993913,17.2564121,3.0000000,1.5181963,0.6818037
73.8757854,-12.9957533,17.2830148,3.0000000,1.5292706,0.6707294
73.9757526,-13.0923296,17.3088559,3.0000000,1.5403449,0.6596551
74.0757198,-13.1890934,17.3339691,3.0000000,1.5471320,0.6528680
74.1756871,-13.2860300,17.3583916,3.0000000,1.5539191,0.6460809
74.2756543,-13.3831245,17.3821605,3.0000000,1.5607062,0.6392938
74.3756215,-13.4803720,17.4053150,3.0000000,1.5674933,0.6325067
74.4755888,-13.5777653,17.4278943,3.0000000,1.5742804,0.6257196
74.5755560,-13.6752768,17.4499329,3.0000000,1.5778743,0.6221257
