s_m,x_m,y_m,vx_mps,width_left_m,width_right_m
18.9977349,-18.0009410,6.0055279,3.0000000,1.8000000,0.4000000
19.0977230,-18.0970730,6.0330341,3.0000000,1.7984042,0.4015958
19.1977111,-18.1932518,6.0603756,3.0000000,1.7968085,0.4031915
19.2976991,-18.2894805,6.0875399,3.0000000,1.7952127,0.4047873
19.3976872,-18.3857620,6.1145143,3.0000000,1.7936170,0.4063830
19.4976753,-18.4820993,6.1412863,3.0000000,1.7920212,0.4079788
19.5976634,-18.5784955,6.1678434,3.0000000,1.7904255,0.4095745
19.6976515,-18.6749534,6.1941730,3.0000000,1.7888297,0.4111703
19.7976395,-18.7714761,6.2202626,3.0000000,1.7872340,0.4127660
19.8976276,-18.8680665,6.2460997,3.0000000,1.7856382,0.4143618
19.9976157,-18.9647317,6.2716727,3.0000000,1.7840425,0.4159575
20.0976038,-19.0614738,6.2969690,3.0000000,1.7795981,0.4204019
20.1975918,-19.1582907,6.3219749,3.0000000,1.7751537,0.4248463
20.2975799,-19.2551840,6.3466776,3.0000000,1.7707093,0.4292907
20.3975680,-19.3521555,6.3710646,3.0000000,1.7662649,0.4337351
20.4975561,-19.4492069,6.3951231,3.0000000,1.7618205,0.4381795
20.5975442,-19.5463398,6.4188405,3.0000000,1.7573761,0.4426239
20.6975322,-19.6435559,6.4422041,3.0000000,1.7529318,0.4470682
20.7975203,-19.7408570,6.4652012,3.0000000,1.7484874,0.4515126
20.8975084,-19.8382447,6.4878191,3.0000000,1.7440430,0.4559570
20.9974965,-19.9357365,6.5100487,3.0000000,1.7395986,0.4604014
21.0974846,-20.0333309,6.5318770,3.0000000,1.7310544,0.4689456
21.1974726,-20.1310144,6.5532885,3.0000000,1.7225103,0.4774897
21.2974607,-20.2287869,6.5742711,3.0000000,1.7139661,0.4860339
21.3974488,-20.3266484,6.5948125,3.0000000,1.7054219,0.4945781
21.4974369,-20.4245989,6.6149004,3.0000000,1.6968778,0.5031222
21.5974249,-20.5226382,6.6345228,3.0000000,1.6883336,0.5116664
21.6974130,-20.6207664,6.6536672,3.0000000,1.6797894,0.5202106
21.7974011,-20.7189833,6.6723215,3.0000000,1.6712453,0.5287547
21.8973892,-20.8172889,6.6904735,3.0000000,1.6627011,0.5372989
21.9973773,-20.9157169,6.7081169,3.0000000,1.6541569,0.5458431
22.0973653,-21.0142582,6.7252376,3.0000000,1.6403749,0.5596251
22.1973534,-21.1128854,6.7418187,3.0000000,1.6265928,0.5734072
22.2973415,-21.2115965,6.7578483,3.0000000,1.6128108,0.5871892
22.3973296,-21.3103897,6.7733140,3.0000000,1.5990288,0.6009712
22.4973177,-21.4092630,6.7882038,3.0000000,1.5852467,0.6147533
22.5973057,-21.5082146,6.8025056,3.0000000,1.5714647,0.6285353
22.6972938,-21.6072427,6.8162071,3.0000000,1.5576826,0.6423174
22.7972819,-21.7063454,6.8292963,3.0000000,1.5439006,0.6560994
22.8972700,-21.8055207,6.8417609,3.0000000,1.5301185,0.6698815
22.9972580,-21.9048169,6.8535948,3.0000000,1.5163365,0.6836635
23.0972461,-22.0042139,6.8647823,3.0000000,1.4962425,0.7037575
23.1972342,-22.1036747,6.8753065,3.0000000,1.4761486,0.7238514
23.2972223,-22.2031955,6.8851546,3.0000000,1.4560546,0.7439454
23.3972104,-22.3027721,6.8943135,3.0000000,1.4359607,0.7640393
23.4971984,-22.4024006,6.9027702,3.0000000,1.4158667,0.7841333
23.5971865,-22.5020771,6.9105119,3.0000000,1.3957728,0.8042272
23.6971746,-22.6017977,6.9175257,3.0000000,1.3756788,0.8243212
23.7971627,-22.7015583,6.9237985,3.0000000,1.3555849,0.8444151
23.8971507,-22.8013549,6.9293174,3.0000000,1.3354909,0.8645091
23.9971388,-22.9012430,6.9340721,3.0000000,1.3153970,0.8846030
24.0971269,-23.0011898,6.9380479,3.0000000,1.2879689,0.9120311
24.1971150,-23.1011561,6.9412308,3.0000000,1.2605409,0.9394591
24.2971031,-23.2011351,6.9436087,3.0000000,1.2331128,0.9668872
24.3970911,-23.3011197,6.9451695,3.0000000,1.2056848,0.9943152
24.4970792,-23.4011032,6.9459010,3.0000000,1.1782567,1.0217433
24.5970673,-23.5010787,6.9457911,3.0000000,1.1508287,1.0491713
24.6970554,-23.6010393,6.9448277,3.0000000,1.1234006,1.0765994
24.7970435,-23.7009782,6.9429985,3.0000000,1.0959726,1.1040274
24.8970315,-23.8008885,6.9402914,3.0000000,1.0685445,1.1314555
24.9970196,-23.9008078,6.9366926,3.0000000,1.0411164,1.1588836
25.0970077,-24.0007033,6.9321924,3.0000000,1.0067794,1.1932206
25.1969958,-24.1005478,6.9267826,3.0000000,0.9724424,1.2275576
25.2969838,-24.2003334,6.9204544,3.0000000,0.9381053,1.2618947
25.3969719,-24.3000524,6.9131992,3.0000000,0.9037683,1.2962317
25.4969600,-24.3996969,6.9050083,3.0000000,0.8694312,1.3305688
25.5969481,-24.4992590,6.8958730,3.0000000,0.8350942,1.3649058
25.6969362,-24.5987308,6.8857845,3.0000000,0.8007572,1.3992428
25.7969242,-24.6981045,6.8747342,3.0000000,0.7664201,1.4335799
25.8969123,-24.7973722,6.8627134,3.0000000,0.7320831,1.4679169
25.9969004,-24.8964526,6.8497237,3.0000000,0.6977460,1.5022540
26.0968885,-24.9953878,6.8357551,3.0000000,0.6679714,1.5320286
26.1968766,-25.0941927,6.8208015,3.0000000,0.6381968,1.5618032
26.2968646,-25.1928589,6.8048596,3.0000000,0.6084222,1.5915778
