s_m,x_m,y_m,vx_mps,width_left_m,width_right_m
15.3980656,14.3428289,5.3757837,4.0000000,0.9742505,1.2257495
15.4980531,14.4425465,5.3831231,4.0000000,0.9792837,1.2207163
15.5980405,14.5423043,5.3898998,4.0000000,0.9843169,1.2156831
15.6980279,14.6420993,5.3961084,4.0000000,0.9893500,1.2106500
15.7980154,14.7419276,5.4017435,4.0000000,0.9931090,1.2068910
15.8980028,14.8417864,5.4067996,4.0000000,0.9938735,1.2061265
15.9979903,14.9416735,5.4112713,4.0000000,0.9946380,1.2053620
16.0979777,15.0415853,5.4151533,4.0000000,0.9954025,1.2045975
16.1979651,15.1415187,5.4184401,4.0000000,0.9961671,1.2038329
16.2979526,15.2414701,5.4211262,4.0000000,0.9969316,1.2030684
16.3979400,15.3414362,5.4232063,4.0000000,0.9976961,1.2023039
16.4979274,15.4414135,5.4246748,4.0000000,0.9984606,1.2015394
16.5979149,15.5413964,5.4255264,4.0000000,0.9998583,1.2001417
16.6979023,15.6413831,5.4257556,4.0000000,1.0014253,1.1985747
16.7978898,15.7413695,5.4253569,4.0000000,1.0029924,1.1970076
16.8978772,15.8413515,5.4243250,4.0000000,1.0045595,1.1954405
16.9978646,15.9413249,5.4226544,4.0000000,1.0061265,1.1938735
17.0978521,16.0412857,5.4203396,4.0000000,1.0076936,1.1923064
17.1978395,16.1412297,5.4173752,4.0000000,1.0092606,1.1907394
17.2978270,16.2411514,5.4137558,4.0000000,1.0124603,1.1875397
17.3978144,16.3410466,5.4094760,4.0000000,1.0198721,1.1801279
17.4978018,16.4409114,5.4045303,4.0000000,1.0272839,1.1727161
17.5977893,16.5407408,5.3989133,4.0000000,1.0346957,1.1653043
17.6977767,16.6405298,5.3926196,4.0000000,1.0421076,1.1578924
17.7977642,16.7402736,5.3856438,4.0000000,1.0495194,1.1504806
17.8977516,16.8399671,5.3779804,4.0000000,1.0569312,1.1430688
17.9977390,16.9396052,5.3696240,4.0000000,1.0643430,1.1356570
18.0977265,17.0391812,5.3605695,4.0000000,1.0760062,1.1239938
18.1977139,17.1386911,5.3508112,4.0000000,1.0889413,1.1110587
18.2977013,17.2381290,5.3403440,4.0000000,1.1018763,1.0981237
18.3976888,17.3374891,5.3291624,4.0000000,1.1148113,1.0851887
18.4976762,17.4367656,5.3172610,4.0000000,1.1277464,1.0722536
18.5976637,17.5359524,5.3046347,4.0000000,1.1406814,1.0593186
18.6976511,17.6350439,5.2912780,4.0000000,1.1536165,1.0463835
18.7976385,17.7340332,5.2771857,4.0000000,1.1672657,1.0327343
18.8976260,17.8329141,5.2623526,4.0000000,1.1829464,1.0170536
18.9976134,17.9316805,5.2467733,4.0000000,1.1986271,1.0013729
19.0976009,18.0303253,5.2304428,4.0000000,1.2143078,0.9856922
19.1975883,18.1288417,5.2133558,4.0000000,1.2299885,0.9700115
19.2975757,18.2272227,5.1955071,4.0000000,1.2456692,0.9543308
19.3975632,18.3254616,5.1768916,4.0000000,1.2613498,0.9386502
19.4975506,18.4235514,5.1575041,4.0000000,1.2770305,0.9229695
19.5975381,18.5214846,5.1373395,4.0000000,1.2925032,0.9074968
19.6975255,18.6192537,5.1163928,4.0000000,1.3079068,0.8920932
19.7975129,18.7168507,5.0946590,4.0000000,1.3233104,0.8766896
19.8975004,18.8142677,5.0721332,4.0000000,1.3387140,0.8612860
19.9974878,18.9114965,5.0488105,4.0000000,1.3541176,0.8458824
20.0974753,19.0085292,5.0246858,4.0000000,1.3695211,0.8304789
20.1974627,19.1053577,4.9997544,4.0000000,1.3849247,0.8150753
20.2974501,19.2019745,4.9740110,4.0000000,1.3998104,0.8001896
20.3974376,19.2983707,4.9474510,4.0000000,1.4130645,0.7869355
20.4974250,19.3945367,4.9200699,4.0000000,1.4263186,0.7736814
20.5974124,19.4904633,4.8918631,4.0000000,1.4395727,0.7604273
20.6973999,19.5861412,4.8628261,4.0000000,1.4528267,0.7471733
20.7973873,19.6815612,4.8329542,4.0000000,1.4660808,0.7339192
20.8973748,19.7767139,4.8022429,4.0000000,1.4793349,0.7206651
20.9973622,19.8715902,4.7706876,4.0000000,1.4925890,0.7074110
21.0973496,19.9661827,4.7382830,4.0000000,1.5039376,0.6960624
21.1973371,20.0604787,4.7050257,4.0000000,1.5145863,0.6854137
21.2973245,20.1544675,4.6709117,4.0000000,1.5252350,0.6747650
21.3973120,20.2481384,4.6359370,3.9989026,1.5358837,0.6641163
21.4972994,20.3414809,4.6000973,3.9952046,1.5465324,0.6534676
21.5972868,20.4344842,4.5633887,3.9889274,1.5571811,0.6428189
21.6972743,20.5271377,4.5258070,3.9800741,1.5678298,0.6321702
21.7972617,20.6194331,4.4873473,3.9686358,1.5779343,0.6220657
21.8972492,20.7113581,4.4480061,3.9557039,1.5861290,0.6138710
21.9972366,20.8028989,4.4077807,3.9427782,1.5943238,0.6056762
22.0972240,20.8940435,4.3666678,3.9298365,1.6025185,0.5974815
22.1972115,20.9847796,4.3246640,3.9168778,1.6107133,0.5892867
22.2971989,21.0750950,4.2817660,3.9039198,1.6189080,0.5810920
22.3971864,21.1649777,4.2379703,3.8910112,1.6271027,0.5728973
22.4971738,21.2544158,4.1932736,3.8781413,1.6352975,0.5647025
22.5971612,21.3434013,4.1476703,3.8652998,1.6416183,0.5583817
22.6971487,21.4319156,4.1011603,3.8524768,1.6471817,0.5528183
22.7971361,21.5199452,4.0537414,3.8396585,1.6527452,0.5472548
22.8971235,21.6074761,4.0054111,3.8268006,1.6583086,0.5416914
22.9971110,21.6944946,3.9561672,3.8139185,1.6638720,0.5361280
23.0970984,21.7809869,3.9060073,3.8014261,1.6694355,0.5305645
23.1970859,21.8669392,3.8549290,3.7895955,1.6749989,0.5250011
23.2970733,21.9523408,3.8029284,3.7784044,1.6799901,0.5200099
23.3970607,22.0371767,3.7500052,3.7678300,1.6827285,0.5172715
